from,to,w
1933,20778,0.987873185
1933,19047,0.679052748
1933,7798,0.609695815
1933,17356,0.18563219
1933,15633,0.206885199
1933,2227,0.417953134
1933,26047,0.698953221
1933,18258,0.294974586
1933,25555,0.09565375
1933,25956,0.256050563
1934,24866,0.627109521
1934,10190,0.022183473
1934,22147,0.826240017
1934,2120,0.398039772
1934,26135,0.470675446
1934,14077,0.273697297
1934,23359,0.729914707
1935,7896,0.054099876
1935,15749,0.032592736
1935,26695,0.398658344
1936,25959,0.298241357
1936,23600,0.296941057
1936,10330,0.31222629
1936,24057,0.027761478
1936,5574,0.07007067
1936,2086,0.066712919
1936,27221,0.298162708
1936,17020,0.262963969
1936,28263,0.503422285
1936,17742,0.209374697
1936,8852,0.441549419
1936,3997,0.54892094
1936,8990,0.478568232
1936,18736,0.334392271
1936,8229,0.721791835
1936,9078,0.789116332
1936,6269,0.12773002
1936,18998,0.471988737
1936,26908,0.94131093
1936,26134,0.642612786
1936,11078,0.928575474
1936,23928,0.804456494
1936,23738,0.688928475
1936,3719,0.224385424
1936,4180,0.993624975
1936,22847,0.454646727
1936,12314,0.477748783
1936,7783,0.316875998
1936,13681,0.386222735
1937,27324,0.668976644
1937,23574,0.046557818
1937,26935,0.885254621
1937,4043,0.347666074
1937,6879,0.000241915
1937,26299,0.031594967
1937,7002,0.011400042
1937,2646,0.039861297
1938,4105,0.313761295
1939,25454,0.663512999
1940,20210,0.643597196
1940,7101,0.857926051
1940,12860,0.532201
1940,27080,0.522237985
1940,23141,0.860832719
1940,10274,0.10710389
1940,23864,0.477383031
1940,5659,0.958338987
1940,16604,0.133117732
1940,2665,0.494276413
1940,7852,0.561822258
1940,2667,0.477363546
1940,26721,0.123733182
1940,18442,0.429728879
1941,25856,0.968910482
1941,18441,0.009686999
1941,21000,0.822535485
1942,11103,0.00011801
1942,14327,0.968085388
1942,16148,0.971791665
1942,10306,0.980841674
1942,10971,0.403391969
1942,8711,0.100177197
1942,26564,0.330420361
1942,18069,0.571660146
1942,10415,0.885357993
1942,7452,0.871161598
1942,11480,0.017024361
1943,2637,0.985431835
1944,13141,0.020355606
1944,15874,0.125077894
1944,8148,0.333188944
1944,22438,0.248602747
1944,3848,0.203747737
1944,9767,0.156173797
1944,23082,0.939494282
1944,24676,0.730449987
1944,7002,0.662084184
1944,17131,0.644334981
1944,24595,0.366395487
1944,16513,0.346191943
1944,28082,0.378701902
1944,16184,0.577332728
1944,24309,0.451958804
1945,18308,0.146182776
1945,21672,0.522922447
1945,14153,0.549035477
1946,11045,0.726156844
1946,13038,0.05236623
1947,20286,0.416491994
1947,9120,0.392165659
1947,5864,0.412500275
1947,22659,0.086365281
1948,12472,0.098201567
1948,22471,0.069068487
1948,12973,0.287572255
1948,26503,0.105038092
1948,2957,0.530619002
1948,19862,0.985217059
1948,26312,0.181673203
1948,12604,0.145668425
1948,15477,0.87904973
1948,5327,0.546419923
1948,10222,0.017961738
1948,25146,0.258634064
1948,26930,0.871259251
1948,17013,0.277936676
1948,22278,0.31438668
1948,27569,0.289374137
1948,9563,0.31513127
1948,18909,0.159289332
1948,27821,0.30814982
1948,26340,0.078565203
1948,21354,0.253204628
1948,24122,0.270875226
1948,4101,0.918883149
1949,24708,0.844482823
1949,6107,0.278195985
1949,12431,0.06990553
1950,25101,0.698588556
1950,25738,0.250970244
1950,28028,0.260844494
1950,3267,0.367613855
1950,14213,0.845993031
1950,18035,0.654395995
1950,11143,0.395774131
1950,14785,0.466245844
1950,24247,0.912884118
1950,12478,0.265075517
1950,16887,0.236728053
1950,26828,0.261513001
1950,17711,0.675137286
1950,21849,0.10057808
1951,12023,0.343521642
1951,20008,0.469131213
1951,4101,0.58537724
1951,11026,0.241392856
1951,15824,0.56529573
1951,24122,0.085904318
1951,7403,0.441371124
1951,3103,0.623219572
1952,9638,0.840791777
1952,12888,0.020942707
1952,17637,0.715215022
1952,3187,0.327840906
1952,22320,0.1663896
1952,27901,0.132442196
1953,2555,0.466481157
1953,2213,0.162917734
1953,16438,0.844169177
1954,6495,0.446215892
1954,9757,0.092157895
1954,8962,0.407209216
1955,16783,0.072427813
1955,4535,0.807813739
1955,6110,0.529134975
1955,11424,0.690632683
1955,8232,0.349560036
1955,5731,0.514638443
1956,27229,0.975518031
1956,19598,0.828425907
1957,10326,0.457811354
1958,9795,0.188632584
1958,4248,0.781414197
1958,16802,0.397216096
1958,10291,0.894644474
1958,14696,0.315978743
1958,14104,0.05982665
1958,3287,0.059297764
1958,20758,0.533028436
1958,13937,0.289204863
1958,19434,0.959089973
1958,16299,0.827095947
1958,5623,0.926259893
1959,12356,0.036859248
1959,20144,0.136066467
1959,10747,0.285866221
1959,16955,0.033508665
1959,9194,0.893693739
1959,14278,0.073389718
1959,16680,0.187117427
1959,12078,0.124292927
1959,2087,0.41528083
1959,19004,0.477741172
1959,18369,0.77546426
1959,14136,0.640348082
1959,27661,0.352638556
1959,5485,0.617794109
1959,7950,0.847883716
1959,9701,0.428362862
1959,15611,0.775254685
1959,24323,0.065488222
1959,9367,0.707186968
1959,11080,0.76357495
1960,3095,0.590086221
1960,11567,0.671438559
1961,20249,0.875885363
1961,17828,0.081494924
1961,16364,0.275871282
1961,21982,0.847108592
1962,3406,0.707811489
1962,15592,0.322355302
1962,21869,0.219749339
1962,21577,0.094711741
1962,26993,0.57179165
1962,12452,0.776316916
1963,24904,0.320346704
1963,13989,0.107999085
1963,3622,0.541958381
1964,12158,0.217263888
1964,23619,0.166712331
1964,2058,0.143689113
1964,6937,0.411067568
1964,20654,0.925894453
1965,24423,0.974596695
1966,16314,0.329709624
1966,14021,0.524840063
1966,9535,0.620476918
1967,5325,0.370185173
1967,18447,0.506041352
1967,3539,0.620925006
1967,13685,0.488647672
1967,11311,0.300433677
1968,2313,0.961919086
1968,2832,0.300654922
1969,21044,0.838801398
1969,21831,0.099665655
1970,17133,0.419562346
1970,14104,0.658807508
1970,17318,0.48398339
1970,18627,0.795378751
1970,7320,0.237193921
1970,8177,0.045745254
1970,16006,0.253529908
1970,18485,0.548704316
1970,22885,0.934544237
1970,24371,0.468656285
1970,8852,0.986235835
1970,7668,0.786921948
1970,2096,0.369951152
1970,26984,0.027814335
1970,3162,0.065740099
1970,3892,0.293948907
1971,15748,0.642859129
1971,14378,0.557137833
1972,16904,0.616756367
1972,8342,0.292890183
1972,14070,0.844224427
1972,21679,0.245253238
1972,17123,0.876406832
1973,16453,0.133513995
1973,18012,0.417351743
1974,15287,0.574045919
1974,7760,0.572041977
1974,3796,0.288830385
1975,25174,0.890610758
1975,7154,0.697107178
1975,26273,0.682754786
1975,9398,0.014967153
1975,16677,0.022473491
1975,22382,0.030789541
1975,6552,0.141250182
1975,2602,0.376001898
1975,20537,0.241871902
1975,14588,0.575669288
1975,16276,0.840454773
1975,10622,0.426421226
1975,20816,0.254250926
1976,8169,0.469441082
1977,23712,0.261398014
1978,6611,0.091338142
1978,19061,0.54863321
1978,27932,0.224079844
1978,11282,0.283862284
1978,2197,0.189710518
1978,3589,0.550981079
1978,18449,0.241812312
1978,3788,0.154805927
1978,2288,0.585146546
1978,15267,0.464895859
1978,7975,0.006693164
1978,10146,0.214874686
1978,22892,0.88970813
1978,16905,0.781328395
1978,26559,0.676632752
1978,17779,0.896210493
1978,4967,0.871705041
1978,26147,0.632275934
1978,18771,0.412902992
1978,23705,0.226224705
1978,25299,0.060674419
1978,3947,0.875903071
1978,22012,0.755372978
1978,5522,0.278697861
1978,18891,0.381137732
1978,7073,0.677816135
1979,27398,0.499798242
1979,22436,0.560212428
1979,16927,0.368631106
1979,3987,0.293960605
1979,5716,0.021333944
1979,3139,0.833960445
1979,12346,0.157295418
1979,15245,0.506328588
1979,7437,0.817631741
1979,21369,0.055738264
1979,9524,0.473554903
1979,10312,0.535623495
1979,20504,0.276180621
1979,20503,0.72240512
1979,27758,0.07394252
1979,25206,0.690826064
1979,5436,0.866011995
1979,27299,0.771723348
1979,26753,0.919062376
1979,20701,0.081959322
1979,14203,0.104253237
1979,3206,0.685567538
1979,21886,0.002031873
1979,16694,0.1410262
1980,7758,0.391426198
1980,8534,0.369126734
1980,4803,0.57406276
1980,10202,0.335662339
1980,2518,0.889286837
1980,18368,0.749017959
1981,18461,0.608344475
1982,20144,0.868185111
1982,6443,0.338449814
1983,12062,0.181884083
1983,16154,0.56773043
1984,16835,0.334700186
1985,3548,0.985688712
1985,28059,0.823109612
1985,24842,0.369109947
1985,20567,0.165893433
1985,2093,0.906736533
1985,17477,0.836539083
1985,19068,0.427717919
1986,27827,0.827751451
1986,23619,0.862696637
1986,20573,0.441971318
1986,19319,0.039401741
1986,4352,0.124288696
1986,18471,0.433835125
1986,27819,0.07306041
1986,6037,0.518259774
1987,9690,0.689609339
1987,2481,0.001301521
1988,3235,0.063876249
1989,9701,0.451606998
1990,12512,0.002920684
1990,8221,0.712890542
1990,8730,0.895072812
1990,22780,0.92252285
1991,27415,0.596499493
1991,27770,0.853020713
1991,5906,0.400609778
1991,8592,0.260176163
1991,26976,0.301793601
1991,13597,0.559336564
1992,24834,0.577266297
1992,27922,0.495955394
1993,21093,0.301312626
1993,10276,0.691834069
1993,24390,0.821704489
1993,3634,0.674453376
1993,3491,0.099612991
1993,5360,0.982940693
1993,11260,0.549604971
1993,17100,0.914723871
1993,13083,0.544322049
1993,13764,0.76548557
1993,10712,0.407538209
1993,3706,0.429306056
1993,9978,0.45615762
1993,17291,0.042132147
1993,10541,0.905538675
1993,21839,0.352093346
1994,18622,0.682968235
1994,5806,0.659244921
1995,8730,0.703761725
1996,25262,0.87697494
1996,11524,0.161918036
1996,2351,0.315429722
1996,17603,0.694027476
1996,11737,0.059320481
1996,8385,0.492192194
1996,4642,0.603865552
1996,9702,0.460166611
1996,9132,0.168060307
1996,23937,0.210133351
1997,2696,0.468004519
1998,18520,0.33463985
1998,19952,0.755003083
1998,17486,0.736805023
1998,4797,0.564312229
1999,13291,0.685311962
1999,23703,0.639252885
1999,21552,0.78983386
1999,13899,0.874576609
1999,9638,0.017640908
1999,7797,0.714674424
1999,27612,0.442675899
1999,21268,0.473568235
1999,24005,0.1462171
1999,8740,0.83378322
1999,20751,0.452659016
2000,3359,0.51090491
2000,25507,0.231082773
2000,10493,0.05261753
2000,14464,0.830682518
2000,8304,0.261226331
2000,21335,0.157507478
2000,14997,0.978720384
2000,16772,0.231005332
2000,7283,0.320456442
2001,12138,0.576010702
2001,27990,0.876446908
2001,17742,0.612813684
2001,16358,0.727133384
2001,10330,0.972558915
2001,15046,0.106100981
2001,15404,0.489009482
2001,10114,0.503691447
2001,9179,0.074767379
2001,2485,0.53205822
2001,18422,0.52752634
2002,6728,0.359822572
2002,6818,0.967584973
2002,2748,0.172340759
2002,24876,0.528622795
2002,6946,0.35899427
2002,14007,0.39269396
2002,16311,0.757764323
2002,3463,0.353374493
2002,10308,0.486269888
2002,17965,0.78893739
2002,27841,0.276455952
2003,7618,0.657032905
2003,13356,0.935769275
2003,21090,0.80171506
2003,19675,0.131267479
2003,15502,0.956851198
2003,24898,0.531858066
2003,20805,0.075438791
2003,2149,0.880912582
2003,8042,0.686164741
2003,25705,0.329622393
2003,27889,0.78179657
2003,16710,0.50010385
2003,28238,0.046586927
2003,9689,0.16370741
2003,13328,0.376140906
2003,22447,0.736516641
2003,13353,0.241559158
2003,18028,0.979836642
2003,15859,0.773046075
2003,6187,0.923607772
2003,23025,0.001487523
2003,9817,0.597596245
2003,7540,0.292328423
2003,7697,0.438713318
2003,7071,0.17871741
2003,21591,0.090684809
2003,7963,0.59847695
2004,4851,0.446285297
2004,24169,0.041104483
2004,20354,0.823375802
2004,24848,0.353975492
2004,5564,0.372665964
2005,4930,0.890210578
2005,25560,0.492303491
2005,23916,0.038518423
2005,21577,0.183397208
2005,12051,0.045058436
2005,14390,0.726551618
2005,4414,0.065649348
2005,20998,0.10862868
2006,2128,0.559815432
2006,12834,0.981064368
2006,13093,0.736726519
2007,19259,0.141347691
2008,20407,0.897528371
2008,18208,0.715987653
2008,3419,0.104309905
2008,25525,0.126576824
2008,10844,0.701848323
2008,2854,0.354741957
2008,21317,0.298098089
2008,17980,0.322606583
2008,12342,0.17215638
2009,10659,0.808590297
2009,20720,0.545078079
2009,3755,0.600162587
2009,3178,0.518592817
2009,23222,0.83420858
2010,16656,0.762474559
2010,12661,0.318120738
2010,4624,0.026136861
2010,7079,0.600979556
2011,9093,0.645956276
2012,27479,0.20145987
2012,9615,0.047798685
2012,14833,0.77109255
2012,8005,0.893286293
2012,25956,0.575673295
2012,26358,0.183428887
2013,13657,0.455831667
2013,8467,0.689914872
2014,8734,0.284454338
2015,13392,0.850271168
2015,22871,0.419907748
2015,11975,0.594213069
2015,2370,0.507604247
2015,3622,0.924813349
2015,9086,0.027221017
2015,21988,0.710114092
2015,19181,0.779335007
2015,22476,0.127432812
2015,2191,0.836613418
2015,20205,0.214375799
2015,7301,0.88105637
2015,12704,0.248858119
2015,15286,0.345633717
2016,8429,0.169678486
2016,5267,0.170484522
2016,27495,0.756410487
2016,26916,0.007280497
2017,3622,0.433879328
2017,22834,0.194190378
2017,27042,0.079327886
2017,5475,0.077328579
2017,17735,0.352448075
2017,18400,0.944896606
2017,15350,0.805065942
2018,27029,0.962395135
2018,16473,0.786764295
2018,19669,0.935090561
2018,2617,0.470115254
2018,17662,0.852705992
2019,8959,0.744645884
2020,26074,0.265242941
2020,15182,0.153848943
2021,14017,0.812845234
2021,22296,0.441669306
2021,4470,0.557729395
2021,27087,0.615541062
2022,7429,0.531647587
2022,17501,0.088726401
2022,14817,0.122842572
2022,11281,0.34604458
2022,2061,0.984498509
2022,14807,0.101866194
2022,23384,0.811266126
2022,25090,0.283378249
2022,17593,0.490357976
2022,22210,0.913494296
2022,7698,0.084301521
2022,11030,0.204053767
2022,22254,0.551311777
2022,11479,0.427779556
2022,22481,0.070120127
2022,2530,0.094360039
2022,19570,0.305747801
2022,26986,0.598558767
2022,22149,0.204386507
2022,18874,0.193445246
2022,8350,0.632136489
2022,11727,0.054681373
2022,8251,0.004049991
2022,18304,0.130065974
2022,25357,0.16797287
2022,5989,0.046690153
2022,16722,0.371786987
2022,14657,0.346695853
2023,4638,0.580330428
2023,9626,0.642813739
2023,24904,0.307762043
2023,15349,0.988419404
2023,8969,0.292571689
2024,12451,0.707196423
2024,14920,0.028377362
2024,9268,0.886598123
2024,8248,0.154276694
2024,20007,0.808195167
2024,18034,0.151779161
2024,19869,0.696015311
2024,8898,0.420769417
2024,15792,0.381054612
2024,5684,0.154316906
2024,4541,0.376662608
2024,8740,0.077457671
2024,9466,0.098483602
2024,3940,0.920907006
2024,18015,0.990276584
2025,17458,0.746429604
2026,19782,0.383091388
2026,9542,0.201635463
2026,7630,0.759174535
2026,10000,0.469608963
2027,4175,0.591656517
2027,23454,0.978110346
2027,6149,0.167670936
2027,23389,0.865406511
2027,18269,0.943479127
2027,4365,0.636387932
2027,7911,0.671565702
2027,18208,0.663646297
2027,25409,0.900893905
2027,19734,0.993057594
2027,23868,0.19881788
2027,26056,0.990177058
2027,11243,0.609752203
2028,10992,0.723479647
2028,21963,0.350317441
2028,22771,0.535495668
2028,21423,0.675900868
2028,8493,0.669702602
2028,25203,0.311404473
2028,19771,0.064395934
2028,18577,0.792646137
2028,19111,0.810427484
2029,9030,0.84401695
2029,9264,0.838517743
2029,12066,0.5240987
2029,5562,0.377516205
2029,12785,0.579125513
2029,23671,0.229882684
2030,19081,0.893502913
2030,4634,0.130423678
2030,22664,0.332984972
2030,7395,0.73994578
2030,11885,0.476458866
2030,23668,0.182773244
2030,23265,0.343452907
2030,3275,0.5389
2030,17963,0.071325123
2030,7688,0.968525182
2031,5211,0.04763731
2031,26543,0.547244916
2031,4351,0.746461201
2031,22590,0.954742641
2031,6579,0.23181868
2031,13020,0.877164101
2031,21536,0.92888157
2031,8204,0.853140616
2031,4112,0.178706194
2031,23351,0.296050323
2031,13031,0.358725631
2031,8982,0.119405111
2031,11326,0.930192279
2031,21836,0.00487524
2031,13371,0.05450201
2031,2319,0.822177016
2031,5534,0.652908341
2031,27869,0.898731911
2031,24376,0.577587063
2031,14931,0.325984578
2031,14259,0.48662088
2031,4443,0.195014696
2031,26963,0.476293876
2031,19757,0.699965088
2031,24234,0.903305011
2031,21519,0.242391029
2031,5737,0.168712428
2031,7552,0.716793291
2031,19321,0.052520864
2031,9658,0.449348376
2031,23572,0.473167223
2031,9348,0.757783686
2031,22445,0.588489561
2031,10176,0.493195377
2031,25483,0.747505999
2031,19422,0.637574788
2032,17360,0.896266477
2033,23329,0.097415952
2034,4039,0.460605254
2034,5618,0.387552527
2034,12606,0.913674726
2035,18869,0.896505413
2035,11985,0.405624559
2035,10607,0.553789256
2035,4063,0.67649104
2035,14380,0.375461422
2035,18166,0.560862933
2035,10489,0.156508505
2035,21279,0.204988533
2035,5232,0.203797878
2036,24109,0.029002518
2037,2764,0.700085646
2037,7200,0.187720983
2037,26006,0.247209596
2037,10459,0.166564068
2037,26447,0.659575159
2037,12804,0.891292162
2037,15210,0.02514262
2037,6465,0.960038604
2037,8924,0.614315012
2038,14417,0.40548169
2038,8140,0.174274299
2039,13328,0.042907968
2039,22630,0.440396456
2039,11329,0.964411955
2039,19675,0.924860715
2039,14472,0.283982794
2039,3579,0.039899846
2039,22416,0.176742704
2039,4427,0.201425648
2039,25011,0.374610383
2039,2967,0.258744577
2039,3226,0.933043282
2039,7963,0.044961712
2039,20252,0.478385251
2040,20022,0.392990204
2040,16094,0.970426531
2040,13613,0.840950865
2040,21277,0.806428902
2040,3700,0.884498295
2040,7971,0.76017221
2040,24393,0.951312712
2040,9696,0.857099206
2040,26053,0.371791066
2040,2956,0.559995327
2040,9314,0.395771691
2040,24817,0.107284838
